text,label
"ພວກເຮົາຈະເຮັດແນວໃດເພື່ອໃຫ້ປະຊາຊົນຢູ່ໃນຫ້ອງນີ້ແລະທົ່ວໂລກເລີ່ມຕົ້ນເອົາໃຈໃສ່ກັບພະລັງງານທີ່ພວກເຮົາກຳລັງໃຊ້,",Lao
ແລະຫຼຸດຜ່ອນສິ່ງເສດເຫຼືອຂອງພວກເຂົາ?,Lao
(ພາບປະກອບ:TTXVN),Lao
"ໂຄງການບັນດານະຄອນຂອງໂລກຢູ່ຫວຽດນາມໂດຍກົມໃຫຍ່ນະໂຍບາຍເຂດແລະຕົວເມືອງຄະນະກຳມະການເອີລົບ(DG_REGIO)ຄຸ້ມຄອງ,ດ້ວຍຍອດມູນຄ່າ700.000ເອີໂຣ.",Lao
"ແຕ່ຖ້າທ່ານຄິດກ່ຽວກັບມັນຫລາຍຂື້ນ,ທຸກສິ່ງທຸກຢ່າງລ້ວນແຕ່ຈາກຫົວຂອງຂ້ອຍໄປຫາຕີນຂອງລາວ.",Lao
ທ່ານຮອງນາຍົກລັດຖະມົນຕີຈິ້ງດິ່ງຢຸງຕ້ອນຮັບການນໍາທະນາຄານຮ່ວມມືສາກົນຍີ່ປຸນ.,Lao
ສ່ວນທີ່ເຫຼືອແມ່ນຢູ່ຕໍ່ໜ້າ.,Lao
ແລະທ່ານຮູ້ວ່າເປັນຫຍັງ?,Lao
"ຕາມທ່ານຫວໍວັນຈຸງຮອງຫົວໜ້າກົມລົງທຶນການຕ່າງປະເທດ(ກະຊວງແຜນການແລະການລົງທຶນ)ແລ້ວ,",Lao
"13ແຂວງນອນໃນເຂດສາມຫຼ່ຽມພັດທະນາCLVຄວນສັງເກດຄືນບັນດາຄວາມຫຍຸ້ງຍາກ,",Lao
ບໍ່ເຖຶງຖອງດັ່ງກ່າວເພື່ອຫຼີກລ້ຽງໄພຕົກຖອຍຫຼັງ.,Lao
ຄູ່ຂອງຂ້ອຍບໍ່ໄດ້ເບິ່ງແຍງຂ້ອຍເປັນເວລາໜຶ່ງແລ້ວ.,Lao
ແລະພວກເຂົາຕ້ອງມາຈາກທຸກໆໂອກາດລວມທັງສິ່ງທີ່ຂ້ອຍບໍ່ເຄີຍຄິດ.,Lao
"ແຕ່ເມື່ອພວກເຮົາລົມກັບຫລາຍໆຄົນ,ມັນຈະແຈ້ງວ່າຜົນກະທົບທີ່ມ່ວນຊື່ນແມ່ນເກີດຂື້ນຢູ່ທີ່""ຊົນເຜົ່າ""ນີ້ແມ່ນທົ່ວອາເມລິກາ.",Lao
"ຫວຽດນາມ,ລາວແລະກຳປູເຈຍແກ້ໄຂບັນດາຮົ້ວກີດຂວາງເພື່ອຊຸກຍູ້ການແລກປ່ຽນການຄ້າເຂດຊາຍແດນ.",Lao
ຄວາມສາມາດບົ່ມຊ້ອນການພັດທະນາຂອງເສດຖະກິດຫວຽດນາມຈະນຳມາເຊິ່ງຫຼາຍກາລະໂອກາດໃຫ້ແກ່ວິສາຫະກິດຍີ່ປຸ່ນ,Lao
"ກອງປະຊຸມແມ່ນໜຶ່ງໃນບັນດາຂໍ້ລິເລີ່ມຂອງຫວຽດນາມ,",Lao
"ເພື່ອແນໃສ່ຍູ້ແຮງການສົມທົບກັນໃນພາກພື້ນ,",Lao
"ກ່ຽວກັບນະໂຍບາຍ,ການລົງທຶນ,ການພັດທະນາເຕັກໂນໂລຢີ,ການບໍລິການແລະເຄືອຂ່າຍ5G.",Lao
"#ດັ່ງນັ້ນ,ແທນທີ່ຈະທົດແທນອາຫານສັດກັບພືດ,",Lao
"ກະເພາະອາຫານໃຄ່ຂອງພວກເຮົາກໍ່ໃຫຍ່ຂື້ນ,",Lao
ແລະລັກສະນະທີ່ອັນຕະລາຍທີ່ສຸດຂອງມັນກໍ່ຍັງຄືເກົ່າ.,Lao
"ຕົວຢ່າງ,ການລວບລວມຂໍ້ມູນຈາກMicrosoftເລີ່ມຕົ້ນວັນທີ11ເດືອນກັນຍາປີ2007ຈາກYahooໃນວັນທີ12ມີນາ2008,ແລະໂດຍອື່ນໆເຊັ່ນGoogle,FacebookSkype,Appleແລະອື່ນໆ.",Lao
"ໃນເມືອງຍີ່ປຸ່ນນີ້,ພວກເຂົາໄດ້ສ້າງວິທີການກິນອາຫານທີ່ພວກເຂົາບໍ່ສາມາດກິນໄດ້:ໂດຍການລຸດລົງໃນການຈະລາຈອນ.",Lao
ປັນຫາລົບກວນອີກອັນໜຶ່ງແມ່ນ``,Lao
ທ້ອງຖິ່ນ&«ໄດ້ຮັບການຍົກຍ້ອງຈາກປຶ້ມວັດຈະນານຸກົມNewOxfordAmericanເປັນ&Quot;ພຣະຄຳຂອງປີ''.,Lao
ມີຫຼາຍຄົນທີ່ພວກເຮົາເຂົ້າໃຈຕໍ່ສິ່ງນີ້ດີ,Lao
ແລະເຮັດແບບດຽວກັນກັບຖະແຫຼງການສາກົນກ່ຽວກັບສິດທິມະນຸດແລະການດັດແກ້ທັງມົດທີ່ໄດ້ສະເໜີແລະຖະແຫຼງການສາກົນກ່ຽວກັບສິດທິມະນຸດແລະຂໍ້ຕົກລົງວ່າດ້ວຍສິດທິມະນຸດແລະສິດທິພື້ນຖານຂອງສະຫະພາບເອີຣົບແລະການປາກເວົ້າເສລີບບໍ?,Lao
"ແຕ່ຕົວຈິງແລ້ວ,ຫ້ອງທົດລອງຂອງFrankensteinບໍ່ແມ່ນແບບນັ້ນ.",Lao
"ແລະແທນທີ່ຈະເຮັດວຽກກັບຄົນທີ່ພວກເຂົາຮູ້ຕະຫຼອດຊີວິດ,",Lao
ຕອນນີ້ພວກເຂົາຕ້ອງໄດ້ພິສູດຕົວເອງໃນຝູງຄົນແປກໜ້າ.,Lao
"ຂ້າພະເຈົ້າປະຫລາດໃຈທີ່ເຫັນວ່າ,",Lao
"ບໍ່ພຽງແຕ່ຢູ່Philadelphia,",Lao
"ແຕ່ຍັງຢູ່Atlanta,",Lao
"ເພາະວ່າຄອບຄົວຊາວຈີນໄດ້ຍ້າຍຈາກAtlanta-ຂໍໂທດ,",Lao
"ຈາກPhiladelphiaໄປAtlanta, ແລະໄດ້ນຳເອົາສູດນີ້ມານຳ.",Lao
"ໃນເວລາທີ່ພວກເຮົາຜະລິດແບບຈຳລອງເຫລົ່ານັ້ນພວກເຮົາປ່ຽນໃຫ້ພວກມັນກາຍເປັນແບບພລາສຕິກທີ່ແຂງ,ຕາມທີ່ທ່ານເຫັນຢູ່ນີ້,ນຳໃຊ້ເຕັກໂນໂລຢີແບບທົດລອງແບບປະເພດອື່ນທີ່ແຕກຕ່າງກັນ,ແມ່ນຮູບແບບໜຶ່ງຂອງວິສະວະກຳຕ່າງໆ.",Lao
ຂະບວນການຕົ້ນຕໍຂອງການສ້າງທຳມະຊາດ:ການສ້າງຮູບຮ່າງເປັນການແບ່ງສ່ວນໜຶ່ງຂອງຈຸລັງອອກເປັນສອງ.,Lao
ແລະຂ້ອຍກໍ່ບໍ່ໄດ້ອອກຈາກເຮືອນປະມານສາມມື້.,Lao
ມັນແມ່ນຈັ່ນຈັບຕາຍແທ້ໆ.,Lao
"ຂ້າພະເຈົ້າຫມາຍຄວາມວ່າ,ນັ້ນແມ່ນສິ່ງທີ່ບໍ່ໜ້າເຊື່ອ,ມັນເຮັດວຽກທີ່ໜ້າປະຫລາດໃຈ,ແຕ່ມັນກໍ່ເປັນອັນຕະລາຍແທ້ໆ.",Lao
"ແລະປະສົບການໃໝ່ທີ່ຂ້ອຍກຳລັງຊອກຫາແມ່ນໃຫ້ຜູ້ໃຊ້ມີທາງເລືອກທີ່ຈະໄປຈາກແສງໄຟທີ່ອົບອຸ່ນ,ບາງສິ່ງບາງຢ່າງເຊັ່ນ:",Lao
"ແສງສະຫວ່າງທີ່ອ່ອນ,ກາຍເປັນແສງສະຫວ່າງທີ່ມີປະສິດທິພາບສູງກວ່າສຳລັບການເຮັດວຽກ.",Lao
"ໃນເວລານັ້ນ,ຂ້າພະເຈົ້າໄດ້ອ່ານປື້ມໂດຍFrankBarnaby,ນັກຟີຊິກສາດດ້ານນິວເຄຼຍທີ່ດີເລີດ,ແລະທ່ານກ່າວວ່າສື່ມວນຊົນມີໜ້າທີ່ຮັບຜິດຊອບ,ທຸກດ້ານຂອງສັງຄົມມີຄວາມຮັບຜິດຊອບທີ່ຈະພ້ອມກັນພະຍາຍາມແລະຊຸກຍູ້ສິ່ງຕ່າງໆ.",Lao
"ປະຈຸບັນພວມຖືກແຍກຕົວແລະໄດ້ຮັບການປິ່ນປົວຢູ່ໂຮງໝໍພະຍາດເຂດຮ້ອນນະຄອນໂຮ່ຈີມິນ,",Lao
"ການປິ່ນປົວອົກຊີເຈນ,ຢາຕ້ານເຊື້ອແລະຢາຕ້ານເຊື້ອ.",Lao
"IMF:ຫວຽດນາມລື່ມກາຍສິງກະໂປ,ມາເລຊິເຍກາຍເປັນພື້ນຖານເສດຖະກິດໃຫຍ່ທີ4ພາກພື້ນອາຊີ,ຕາເວັນອອກ,ສ່ຽງໃຕ້ການກະທຳນ້ອຍໆສາມາດສ້າງຄວາມປ່ຽນແປງທີ່ໃຫຍ່ຫຼວງ.",Lao
"ແລະນີ້ແມ່ນໂຄງການອື່ນ,",Lao
ວິທີເຂົ້າຫາຂອງການຮ່ວມມືກັນອີກ.,Lao
ນີ້ແມ່ນປີທີ2ທີ່ຫວຽດນາມໄດ້ເປັນຕົວແທນເຂົ້າຮອບສຸດທ້າຍກັບບັນດານັກແຂ່ງຂັນທີ່ມາຈາກຫຼາຍປະເທດເຊັ່ນ,Lao
"ຈີນ,ອັງກິດ,ການາດາ,ອົດສະຕາລີ,ເກົາຫຼີ,ໄທ,ສິງກະໂປ,ມາເລເຊຍ,ອິນໂດເນເຊຍ.",Lao
"ລາຍລະອຽດ,ຕາມຜິມດັ່ງກ່າວແລ້ວ,ໃນວິວັດການເຈລະຈາສັນຍາກັບຫົວໜ້າຄູຝຶກທິມບານເຕະແຫ່ງຊາດຫວຽດນາມParkHangSeo,VFFໄດ້ຍົກອອກຄໍາຮຽກຮ້ອງສໍາລັບຄູຝຶກຄົນດັ່ງກ່າວວ່າຕ້ອງນໍາທິມບານເຕະແຫ່ງຊາດຫວຽດນາມລອດເຂົ້ານັດແຂ່ງຂັນຊີງຊະນະເລີດAsianCup2023.",Lao
"ສູ້ຊົນຮອດທ້າຍປີ2025,ໃຫ້ມີຢ່າງໜ້ອຍ2–3ທະນາຄານການຄ້ານອນຢູ່ໃນTop100ທະນາຄານໃຫຍ່ທີ່ສຸດ(ກ່ຽວກັບລວມຍອດຊັບສິນ)ໃນພາກພື້ນອາຊີ,ແລະ3–5ທະນາຄານຕິດປະກາດໃບຫຸ້ນໃນຕະຫຼາດຫຼັກຊັບຕ່າງປະເທດ.",Lao
"ກອງປະຊຸມASOSAIແມ່ນກາລະໂອກາດສຳລັບປະເທດເພື່ອໂຄສະນາພາບພົດປະເທດຊາດ,",Lao
"ປະຊາຊົນ,ພື້ນຖານວັດທະນະທຳແລະຄວາມສາມາດບົ່ມຊ້ອນແຫ່ງການຮ່ວມມືຂອງຫວຽດນາມ.",Lao
"ກໍຕາມຜົນການສຳຫຼວດນີ້,ດັດຊະນີແງ່ຫວັງເສດຖະກິດຂອງປະຊາຊົນລັດເຊຍໃນປີ2020ຖືກຫຼຸດລົງລະດັບ-41%.",Lao
ແລະຫຼັງຈາກນັ້ນຂ້ອຍກໍ່ເຕື່ອນຕົວເອງວ່າຂ້ອຍຕ້ອງຍອມແພ້ຄວາມຄິດນີ້.,Lao
"ແລະມີວິທີດຽວທີ່ຈະເຊົາເຂົ້າໄປໃນທະເລສາບທີ່ມີນ້ຳກ້ອນນີ້ແລະລອຍນ້ຳກິໂລແມັດແມ່ນຂ້ອຍຟັງiPodຂອງຂ້ອຍເພື່ອເຮັດໃຫ້ຕົວເອງຮູ້ສຶກຕື່ນຕົວແທ້ໆ,",Lao
"ຂ້ອຍຟັງລະຄອນສຳລັບຂ້ອຍໄປPuffດົນຕີຂອງDaddy,",Lao
ແລະເຂົ້າໄປໃນມັນ100%-,Lao
ບໍ່ມີຫຍັງທີ່ແຂງແຮງກວ່າວິນຍານທີ່ກຽມໄວ້-,Lao
ແລະຫຼັງຈາກນັ້ນຂ້ອຍກໍ່ໄປທີ່ແຄມນ້ຳກ້ອນແລະກະໂດດລົງໄປໃນນ້ຳ.,Lao
Sputnikກາຍເປັນໜຶ່ງໃນສາມຄວາມຕື່ນຕົກໃຈທີ່ໃຫຍ່ຫຼວງຕໍ່ສະຫະລັດ-ນັກປະຫວັດສາດອ້ານວ່າມັນກົງກັບPearlHarborໃນວັນທີ9ພະຈິກ.,Lao
"ຕົວຢ່າງສັ້ນໆທີ່ຂ້າພະເຈົ້າໄດ້ສະແດງໃຫ້ທ່ານໃນທີ່ນີ້ໃຫ້ທ່ານມີແນວຄວາມຄິດກ່ຽວກັບວຽກງານທີ່ພວກເຮົາກຳລັງເຮັດຢູ່ມະຫາວິທະຍາໄລCalifornia,SantaBarbara,ເພື່ອປະສົມປະສານສິລະປະ,ວິທະຍາສາດ,ພ້ອມດ້ວຍການອອກແບບ,ເປັນຍຸກໃໝ່ຂອງຄະນິດສາດ,ວິທະຍາສາດແລະສິລະປະ.",Lao
"ເຮົາຈະເຈາະເຂົ້າໄປໃນຄວາມຮູ້ສຶກທີ່ສະທ້ອນໄດ້ແນວໃດ,",Lao
ເຮົາຈະເຈາະຈົງໃສ່ຄົນອື່ນໄດ້ແນວໃດ?,Lao
#ຄົນເຈັບທຸກໆຄົນທີ່ພວກເຮົາປິ່ນປົວລ້ວນແຕ່ມີການຈັດແຈງໃສ່ເຂົ້າທີ່ສະຖິຕິເໝາະສົມທີ່ສຸດ.,Lao
"ແຕ່ມັນເຮັດໃຫ້ຂ້ອຍຮູ້ວ່າຊ່ວງເວລາທີ່ຂ້ອຍຢູ່ກຳລັງຜ່ານໄປ,",Lao
"ບໍ່ວ່າຈະເປັນທາງອີເມວຫລືສື່ສັງຄົມຫລືບາງສິ່ງບາງຢ່າງ,",Lao
"ເຖິງແມ່ນວ່າຄວາມຈິງຈະບໍ່ມີຫຍັງ,ສຳຄັນຫລືມີຄວາມກົດດັນ.",Lao
"ພວກເຂົາແມ່ນຄົນທີ່ເຊື່ອໃນຄວາມສະຫງົບສຸກແລະຄວາມເປັນໄປໄດ້ຂອງມັນ,ແລະອື່ນໆ.",Lao
-ແລະພວກເຂົາເຮັດໃຫ້ມັນເກີດຂື້ນ.,Lao
"ປະກາດໝາກຜົນຂອງກອງປະຊຸມເຈົ້າໜ້າທີ່ອາວຸໂສອາຊຽນຄັ້ງທີ38ກ່ຽວກັບການປ້ອງກັນ,ຕ້ານຢາເສບຕິດ.",Lao
"ເຊັ່ນດຽວກັນ,ມັນແມ່ນເທັກໂນໂລຢີ,ມັນມີelectrodesທີ່ຖືກຝັງໄວ້ຢູ່ໃນhemispheresທັງສອງ,ມັນມີກ້ອງຢູ່ດ້ານເທິງຂອງຫົວ.",Lao
"ຄຸນຄ່າຂອງສິ່ງທີ່ບໍ່ແມ່ນ:ບໍ່ມີຫຍັງທີ່ມີຢູ່ຕະຫຼອດເວລາດັ່ງນັ້ນພວກເຮົາໄດ້ເຈລະຈາແລະລົງນາມສັນຍາການຄ້າເສລີ12ສະບັບ,ສືບຕໍ່ເຈລະຈາບັນດາສັນຍາທີ່ສຳຄັນອື່ນໆ.",Lao
